ARABIC Calender,Date,USD rate,Location,type,Price(retail),MIN,MAX
22/5/1442,1/6/2021,84.82,শেরপুর সদর,পেঁয়াজ - দেশী,38.00-42.00,38,42
22/5/1442,1/6/2021,84.82,জামালপুর সদর,পেঁয়াজ - দেশী,32.00-34.00,32,34
22/5/1442,1/6/2021,84.82,ফরিদপুর সদর,পেঁয়াজ - দেশী,36.00-40.00,36,40
22/5/1442,1/6/2021,84.82,মাদারিপুর সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
22/5/1442,1/6/2021,84.82,রাজবাড়ী সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
22/5/1442,1/6/2021,84.82,নারায়ণগঞ্জ সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
22/5/1442,1/6/2021,84.82,বাগেরহাট সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
22/5/1442,1/6/2021,84.82,চুয়াডাঙ্গা সদর,পেঁয়াজ - দেশী,34.00-35.00,34,35
22/5/1442,1/6/2021,84.82,ঝিনাইদহ সদর,পেঁয়াজ - দেশী,35.00-38.00,35,38
22/5/1442,1/6/2021,84.82,খুলনা সদর,পেঁয়াজ - দেশী,35.00-40.00,35,40
22/5/1442,1/6/2021,84.82,মাগুরা সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
22/5/1442,1/6/2021,84.82,মেহেরপুর সদর,পেঁয়াজ - দেশী,48.00-52.00,48,52
22/5/1442,1/6/2021,84.82,নড়াইল সদর,পেঁয়াজ - দেশী,42.00-45.00,42,45
22/5/1442,1/6/2021,84.82,দিনাজপুর সদর,পেঁয়াজ - দেশী,30.00-35.00,30,35
22/5/1442,1/6/2021,84.82,গাইবান্ধা সদর,পেঁয়াজ - দেশী,36.00-38.00,36,38
22/5/1442,1/6/2021,84.82,জয়পুরহাট সদর,পেঁয়াজ - দেশী,35.00-40.00,35,40
22/5/1442,1/6/2021,84.82,কুড়িগ্রাম সদর,পেঁয়াজ - দেশী,35.00-40.00,35,40
22/5/1442,1/6/2021,84.82,লালমনিরহাট সদর,পেঁয়াজ - দেশী,35.00-40.00,35,40
22/5/1442,1/6/2021,84.82,নাটোর সদর,পেঁয়াজ - দেশী,35.00-40.00,35,40
22/5/1442,1/6/2021,84.82,নবাবগঞ্জ সদর,পেঁয়াজ - দেশী,30.00-35.00,30,35
22/5/1442,1/6/2021,84.82,পাবনা সদর,পেঁয়াজ - দেশী,35.00-36.00,35,36
22/5/1442,1/6/2021,84.82,পঞ্চগ্রাম সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
22/5/1442,1/6/2021,84.82,রাজশাহী সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
22/5/1442,1/6/2021,84.82,রংপুর মিউনিসিপ্যালিটি মার্কেট,পেঁয়াজ - দেশী,40.00-42.00,40,42
22/5/1442,1/6/2021,84.82,সিরাজগঞ্জ সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
22/5/1442,1/6/2021,84.82,বরগুনা সদর,পেঁয়াজ - দেশী,38.00-43.00,38,43
22/5/1442,1/6/2021,84.82,বরিশাল সদর,পেঁয়াজ - দেশী,36.00-46.00,36,46
22/5/1442,1/6/2021,84.82,ঝালকাঠি সদর,পেঁয়াজ - দেশী,36.00-40.00,36,40
22/5/1442,1/6/2021,84.82,ব্রাহ্মণবাড়িয়া সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
22/5/1442,1/6/2021,84.82,চাঁদপুর সদর,পেঁয়াজ - দেশী,35.00-40.00,35,40
22/5/1442,1/6/2021,84.82,কুমিল্লা সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
22/5/1442,1/6/2021,84.82,ফেনী সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
22/5/1442,1/6/2021,84.82,খাগড়াছড়ি সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
22/5/1442,1/6/2021,84.82,রাঙ্গামাটি সদর,পেঁয়াজ - দেশী,60.00-70.00,60,70
22/5/1442,1/6/2021,84.82,মৌলভিবাজার সদর,পেঁয়াজ - দেশী,40.00-50.00,40,50
22/5/1442,1/6/2021,84.82,সুনামগঞ্জ সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
22/5/1442,1/6/2021,84.82,গাজীপুর সদর,পেঁয়াজ - আমদানিকৃত,45.00-75.00,45,75
22/5/1442,1/6/2021,84.82,শেরপুর সদর,পেঁয়াজ - আমদানিকৃত,25.00-30.00,25,30
22/5/1442,1/6/2021,84.82,ময়মনসিংহ সদর,পেঁয়াজ - আমদানিকৃত,24.00-25.00,24,25
22/5/1442,1/6/2021,84.82,নরসিংদী সদর,পেঁয়াজ - আমদানিকৃত,22.00-25.00,22,25
22/5/1442,1/6/2021,84.82,মানিকগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,24.00-26.00,24,26
22/5/1442,1/6/2021,84.82,জামালপুর সদর,পেঁয়াজ - আমদানিকৃত,22.00-24.00,22,24
22/5/1442,1/6/2021,84.82,কিশোরগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,40.00-55.00,40,55
22/5/1442,1/6/2021,84.82,মাদারিপুর সদর,পেঁয়াজ - আমদানিকৃত,23.00-24.00,23,24
22/5/1442,1/6/2021,84.82,রাজবাড়ী সদর,পেঁয়াজ - আমদানিকৃত,34.00-35.00,34,35
22/5/1442,1/6/2021,84.82,নারায়ণগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,30.00-35.00,30,35
22/5/1442,1/6/2021,84.82,বাগেরহাট সদর,পেঁয়াজ - আমদানিকৃত,27.00-28.00,27,28
22/5/1442,1/6/2021,84.82,চুয়াডাঙ্গা সদর,পেঁয়াজ - আমদানিকৃত,44.00-45.00,44,45
22/5/1442,1/6/2021,84.82,কুষ্টিয়া সদর,পেঁয়াজ - আমদানিকৃত,20.00-25.00,20,25
22/5/1442,1/6/2021,84.82,মাগুরা সদর,পেঁয়াজ - আমদানিকৃত,30.00-55.00,30,55
22/5/1442,1/6/2021,84.82,মেহেরপুর সদর,পেঁয়াজ - আমদানিকৃত,34.00-36.00,34,36
22/5/1442,1/6/2021,84.82,নড়াইল সদর,পেঁয়াজ - আমদানিকৃত,35.00-40.00,35,40
22/5/1442,1/6/2021,84.82,বগুড়া সদর,পেঁয়াজ - আমদানিকৃত,24.00-25.00,24,25
22/5/1442,1/6/2021,84.82,জয়পুরহাট সদর,পেঁয়াজ - আমদানিকৃত,28.00-35.00,28,35
22/5/1442,1/6/2021,84.82,কুড়িগ্রাম সদর,পেঁয়াজ - আমদানিকৃত,30.00-32.00,30,32
22/5/1442,1/6/2021,84.82,লালমনিরহাট সদর,পেঁয়াজ - আমদানিকৃত,30.00-35.00,30,35
22/5/1442,1/6/2021,84.82,নাটোর সদর,পেঁয়াজ - আমদানিকৃত,30.00-35.00,30,35
22/5/1442,1/6/2021,84.82,নবাবগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,22.00-25.00,22,25
22/5/1442,1/6/2021,84.82,নীলফামারী সদর,পেঁয়াজ - আমদানিকৃত,18.00-20.00,18,20
22/5/1442,1/6/2021,84.82,পঞ্চগ্রাম সদর,পেঁয়াজ - আমদানিকৃত,40.00-55.00,40,55
22/5/1442,1/6/2021,84.82,রাজশাহী সদর,পেঁয়াজ - আমদানিকৃত,25.00-30.00,25,30
22/5/1442,1/6/2021,84.82,রংপুর মিউনিসিপ্যালিটি মার্কেট,পেঁয়াজ - আমদানিকৃত,38.00-40.00,38,40
22/5/1442,1/6/2021,84.82,সিরাজগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,20.00-22.00,20,22
22/5/1442,1/6/2021,84.82,বরগুনা সদর,পেঁয়াজ - আমদানিকৃত,22.00-25.00,22,25
22/5/1442,1/6/2021,84.82,বরিশাল সদর,পেঁয়াজ - আমদানিকৃত,28.00-32.00,28,32
22/5/1442,1/6/2021,84.82,পটুয়াখালি সদর,পেঁয়াজ - আমদানিকৃত,1৯.00-20.00,1৯.00,20
22/5/1442,1/6/2021,84.82,পিরোজপুর সদর,পেঁয়াজ - আমদানিকৃত,26.00-28.00,26,28
22/5/1442,1/6/2021,84.82,বান্দরবান সদর,পেঁয়াজ - আমদানিকৃত,50.00-52.00,50,52
22/5/1442,1/6/2021,84.82,ব্রাহ্মণবাড়িয়া সদর,পেঁয়াজ - আমদানিকৃত,30.00-40.00,30,40
22/5/1442,1/6/2021,84.82,চাঁদপুর সদর,পেঁয়াজ - আমদানিকৃত,25.00-35.00,25,35
22/5/1442,1/6/2021,84.82,কক্সবাজার সদর,পেঁয়াজ - আমদানিকৃত,28.00-50.00,28,50
22/5/1442,1/6/2021,84.82,ফেনী সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30
22/5/1442,1/6/2021,84.82,লক্ষ্মীপুর সদর,পেঁয়াজ - আমদানিকৃত,40.00-52.00,40,52
22/5/1442,1/6/2021,84.82,নোয়াখালি সদর,পেঁয়াজ - আমদানিকৃত,22.00-25.00,22,25
22/5/1442,1/6/2021,84.82,রাঙ্গামাটি সদর,পেঁয়াজ - আমদানিকৃত,30.00-35.00,30,35
22/5/1442,1/6/2021,84.82,মৌলভিবাজার সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30
15/5/1442,12/30/2020,84.78,ময়মনসিংহ সদর,পেঁয়াজ (নতুন),40.00-42.00,40,42
15/5/1443,12/30/2020,84.78,নরসিংদী সদর,পেঁয়াজ (নতুন),38.00-40.00,38,40
15/5/1444,12/30/2020,84.78,মানিকগঞ্জ সদর,পেঁয়াজ (নতুন),40.00-42.00,40,42
15/5/1445,12/30/2020,84.78,মুনশিগঞ্জ সদর,পেঁয়াজ (নতুন),3৯.00-40.00,3৯.00,40
15/5/1446,12/30/2020,84.78,নেত্রকোনা সদর,পেঁয়াজ (নতুন),40.00-45.00,40,45
15/5/1447,12/30/2020,84.78,মাদারিপুর সদর,পেঁয়াজ (নতুন),35.00-36.00,35,36
15/5/1448,12/30/2020,84.78,রাজবাড়ী সদর,পেঁয়াজ (নতুন),35.00-40.00,35,40
15/5/1449,12/30/2020,84.78,চুয়াডাঙ্গা সদর,পেঁয়াজ (নতুন),36.00-40.00,36,40
15/5/1450,12/30/2020,84.78,মাগুরা সদর,পেঁয়াজ (নতুন),38.00-40.00,38,40
15/5/1451,12/30/2020,84.78,মেহেরপুর সদর,পেঁয়াজ (নতুন),40.00-45.00,40,45
15/5/1452,12/30/2020,84.78,দিনাজপুর সদর,পেঁয়াজ (নতুন),38.00-40.00,38,40
15/5/1453,12/30/2020,84.78,জয়পুরহাট সদর,পেঁয়াজ (নতুন),40.00-45.00,40,45
15/5/1454,12/30/2020,84.78,নওগাঁ সদর,পেঁয়াজ (নতুন),35.00-40.00,35,40
15/5/1455,12/30/2020,84.78,নাটোর সদর,পেঁয়াজ (নতুন),42.00-46.00,42,46
15/5/1456,12/30/2020,84.78,সিরাজগঞ্জ সদর,পেঁয়াজ (নতুন),38.00-40.00,38,40
15/5/1457,12/30/2020,84.78,বরিশাল সদর,পেঁয়াজ (নতুন),40.00-42.00,40,42
15/5/1458,12/30/2020,84.78,ভোলা সদর,পেঁয়াজ (নতুন),40.00-42.00,40,42
15/5/1459,12/30/2020,84.78,বান্দরবান সদর,পেঁয়াজ (নতুন),60.00-65.00,60,65
15/5/1460,12/30/2020,84.78,চট্টগ্রাম সদর,পেঁয়াজ (নতুন),35.00-40.00,35,40
15/5/1461,12/30/2020,84.78,খাগড়াছড়ি সদর,পেঁয়াজ (নতুন),36.00-40.00,36,40
15/5/1462,12/30/2020,84.78,নোয়াখালি সদর,পেঁয়াজ (নতুন),44.00-45.00,44,45
15/5/1463,12/30/2020,84.78,ঢাকা সদর,পেঁয়াজ - দেশী,36.00-40.00,36,40
15/5/1464,12/30/2020,84.78,শেরপুর সদর,পেঁয়াজ - দেশী,45.00-55.00,45,55
15/5/1465,12/30/2020,84.78,মুনশিগঞ্জ সদর,পেঁয়াজ - দেশী,44.00-45.00,44,45
15/5/1466,12/30/2020,84.78,জামালপুর সদর,পেঁয়াজ - দেশী,36.00-38.00,36,38
15/5/1467,12/30/2020,84.78,ফরিদপুর সদর,পেঁয়াজ - দেশী,45.00-55.00,45,55
15/5/1468,12/30/2020,84.78,মাদারিপুর সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
15/5/1469,12/30/2020,84.78,শরিয়তপুর সদর,পেঁয়াজ - দেশী,45.00-46.00,45,46
15/5/1470,12/30/2020,84.78,রাজবাড়ী সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50
15/5/1471,12/30/2020,84.78,গোপালগঞ্জ সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
15/5/1472,12/30/2020,84.78,নারায়ণগঞ্জ সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
15/5/1473,12/30/2020,84.78,বাগেরহাট সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
15/5/1474,12/30/2020,84.78,যশোর সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
15/5/1475,12/30/2020,84.78,ঝিনাইদহ সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
15/5/1476,12/30/2020,84.78,খুলনা সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
15/5/1477,12/30/2020,84.78,কুষ্টিয়া সদর,পেঁয়াজ - দেশী,44.00-48.00,44,48
15/5/1478,12/30/2020,84.78,নড়াইল সদর,পেঁয়াজ - দেশী,35.00-40.00,35,40
15/5/1479,12/30/2020,84.78,সাতক্ষিরা সদর,পেঁয়াজ - দেশী,44.00-55.00,44,55
15/5/1480,12/30/2020,84.78,বগুড়া সদর,পেঁয়াজ - দেশী,35.00-40.00,35,40
15/5/1481,12/30/2020,84.78,দিনাজপুর সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
15/5/1482,12/30/2020,84.78,গাইবান্ধা সদর,পেঁয়াজ - দেশী,50.00-55.00,50,55
15/5/1483,12/30/2020,84.78,কুড়িগ্রাম সদর,পেঁয়াজ - দেশী,50.00-55.00,50,55
15/5/1484,12/30/2020,84.78,লালমনিরহাট সদর,পেঁয়াজ - দেশী,35.00-40.00,35,40
15/5/1485,12/30/2020,84.78,নাটোর সদর,পেঁয়াজ - দেশী,40.00-50.00,40,50
15/5/1486,12/30/2020,84.78,নবাবগঞ্জ সদর,পেঁয়াজ - দেশী,60.00-65.00,60,65
15/5/1487,12/30/2020,84.78,নীলফামারী সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50
15/5/1488,12/30/2020,84.78,পাবনা সদর,পেঁয়াজ - দেশী,45.00-48.00,45,48
15/5/1489,12/30/2020,84.78,পঞ্চগ্রাম সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50
15/5/1490,12/30/2020,84.78,রাজশাহী সদর,পেঁয়াজ - দেশী,41.00-50.00,41,50
15/5/1491,12/30/2020,84.78,রংপুর মিউনিসিপ্যালিটি মার্কেট,পেঁয়াজ - দেশী,44.00-50.00,44,50
15/5/1492,12/30/2020,84.78,বরগুনা সদর,পেঁয়াজ - দেশী,45.00-46.00,45,46
15/5/1493,12/30/2020,84.78,ভোলা সদর,পেঁয়াজ - দেশী,40.00-42.00,40,42
15/5/1494,12/30/2020,84.78,পটুয়াখালি সদর,পেঁয়াজ - দেশী,52.00-55.00,52,55
15/5/1495,12/30/2020,84.78,পিরোজপুর সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50
15/5/1496,12/30/2020,84.78,ব্রাহ্মণবাড়িয়া সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
15/5/1497,12/30/2020,84.78,চাঁদপুর সদর,পেঁয়াজ - দেশী,44.00-45.00,44,45
15/5/1498,12/30/2020,84.78,কুমিল্লা সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50
15/5/1499,12/30/2020,84.78,ফেনী সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50
15/5/1500,12/30/2020,84.78,লক্ষ্মীপুর সদর,পেঁয়াজ - দেশী,60.00-70.00,60,70
15/5/1501,12/30/2020,84.78,নোয়াখালি সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50
15/5/1502,12/30/2020,84.78,রাঙ্গামাটি সদর,পেঁয়াজ - দেশী,46.00-58.00,46,58
15/5/1503,12/30/2020,84.78,হবিগঞ্জ সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
15/5/1504,12/30/2020,84.78,গাজীপুর সদর,পেঁয়াজ - আমদানিকৃত,45.00-75.00,45,75
15/5/1505,12/30/2020,84.78,শেরপুর সদর,পেঁয়াজ - আমদানিকৃত,35.00-40.00,35,40
15/5/1506,12/30/2020,84.78,ময়মনসিংহ সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30
15/5/1507,12/30/2020,84.78,নরসিংদী সদর,পেঁয়াজ - আমদানিকৃত,25.00-30.00,25,30
15/5/1508,12/30/2020,84.78,মানিকগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30
15/5/1509,12/30/2020,84.78,জামালপুর সদর,পেঁয়াজ - আমদানিকৃত,25.00-28.00,25,28
15/5/1510,12/30/2020,84.78,কিশোরগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,40.00-60.00,40,60
15/5/1511,12/30/2020,84.78,ফরিদপুর সদর,পেঁয়াজ - আমদানিকৃত,24.00-25.00,24,25
15/5/1512,12/30/2020,84.78,শরিয়তপুর সদর,পেঁয়াজ - আমদানিকৃত,34.00-35.00,34,35
